Building ID,Compliance Status,Property Name,Street,Zipcode,Year Built,Address Source,Address Type,Master Property Type,Primary Property Type EPA Calculated,Assessor Sector,Government Type,Master Sq Ft,Reporting Year,Energy Star Score,Site Energy Use (kBtu),Site EUI (kBtu/Sq Ft),Weather Normalized Site Energy Use (kBtu),Weather Normalized Site EUI (kBtu/Sq Ft),Electricity Use Grid Purchase and Onsite (kWh),Electricity Use Grid Purchase (kWh),Electricity Use Onsite Renewable (kWh),Green Power - Onsite and Offsite (kWh),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),Total GHG Emissions (Metric Tons CO2e),Energy Star Certification - Years Certified,Recent Energy Star Certification
6330,in compliance,carillon at belleview station,4855 niagara street,80237,2018,espm,building,Senior Living Community,senior living community,,,173000,2024,82,10478896.3,60.6,10557366.3,61,1328549,1328548.6,0,0,5945887.9,0,0,1018.6,0,0
6332,exempt,,3354 larimer st,80205,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6333,exempt,,2926 n umatilla st,80211,2023,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6334,exempt,,1190 s pennsylvania st,80210,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6335,in compliance,aspen grove,9850 e girard ave,80231,2018,uploaded,building,Multifamily Housing,multifamily housing,,,30704,2024,96,1286343.2,41.9,1284334,41.8,170955.2,170955.2,0,0,703044,0,0,127.8,0,0
6336,exempt,,2720 s federal blvd,80236,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6337,in compliance,the aster conservatory green (east phase),8902 e northfield blvd,80238,2019,uploaded,building,Multifamily Housing,multifamily housing,,,258751,2024,43,18941859.1,73.2,18883885.2,73,1778840,1778840.2,0,0,12872455.5,0,0,1624.7,0,0
6339,in compliance,emich volkswagen,350 s santa fe dr,80223,2019,uploaded,building,Vehicle Dealership,vehicle dealership,,,48148,2024,47,4130039.6,85.8,4199466.5,87.2,471953.8,471953.7,0,0,2519733.2,0,0,383.5,0,0
6340,exempt,lynwood senior,5640 e atlantic pl,80222,2023,uploaded,building,,multifamily housing,,,,2024,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
6341,not submitted,,3181 e 23rd ave,80205,2018,manual,building,Other - Recreation,,,city - other,51832,2024,,,,,,,,,,,,,,,
6342,in compliance,denver co win,6670 n yampa st,80249,1980,uploaded,building,Hotel,hotel,,,57899,2024,86,4214549.9,72.8,4189252.6,72.4,499660.3,499660.3,0,0,2509708.8,0,0,397.6,0,0
6343,exempt,,6238 n tower rd,80249,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6344,in compliance,32v,2128 w 32nd ave,80211,2020,uploaded,building,Office,office,,,33579,2024,67,1947530.3,58,1945088.7,57.9,416426.5,416426.5,0,0,526683,0,0,248.3,0,0
6345,exempt,,3701 n york st,80205,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6346,not submitted,,18600 e 66th ave,80249,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6347,in compliance,denver,7200 e 36th ave,80207,2018,uploaded,building,Self-Storage Facility,self-storage facility,,,78940,2024,0,1341950,17,1328340.8,16.8,83954.3,83954.3,0,0,1055498,0,0,100.5,0,0
6348,exempt,,3601 n brighton blvd,80216,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6349,in compliance,"the elisabetta - 5120 n broadway, denver, co 80216, usa",5125 n lincoln st,80216,2018,uploaded,building,Multifamily Housing,multifamily housing,,,84015,2024,19,4777862.8,56.9,4793831.5,57.1,1061885,1061885,0,0,1154710.7,0,0,623,0,0
6350,not submitted,,5173 n beeler st,80238,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6351,exempt,,1800 n federal blvd,80204,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6352,in compliance,757 grant,757 n grant st,80203,2022,uploaded,building,Multifamily Housing,parking,,,41999,2024,0,1629811.3,38.8,1625035.1,38.7,476594.2,476594.1,0,0,3671.9,0,0,252.3,0,0
6353,exempt,,2345 e 3rd avenue,80206,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6354,in compliance,element downtown denver,1314 n elati st,80204,2019,uploaded,building,Hotel,hotel,,,130103,2024,96,6657085.7,51.2,6645482.3,51.1,988338.3,988338.2,0,0,3284875.3,0,0,697.3,0,0
6355,not submitted,,3500 n uinta st,80238,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6356,in compliance,exchange @ boulevard one - 7111,7111 e lowry blvd,80230,2021,uploaded,building,Medical Office,medical office,,,35572,2024,83,4883825.3,137.3,4875210.1,137.1,1108172,1108171.7,0,0,1102743,0,0,644.8,0,0
6357,not submitted,,4059 central park blvd,80207,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6358,exempt,,2950 arkins ct,80216,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6359,exempt,,1515 n julian st,80204,2018,uploaded,building,Multifamily Housing,,,,112615,2024,,,,,,,,,,,,,,,
6360,exempt,,1500 n valentia st,80220,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6361,exempt,,5256 n federal blvd,80221,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6362,exempt,,255 n fillmore st,80206,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6363,in compliance,hyatt place pena station,6110 n panasonic way,80249,2019,uploaded,building,Hotel,hotel,,,145358,2024,91,7784458.9,53.6,7762562,53.4,1799138,1799137.8,0,0,1645800,0,0,1039.1,0,0
6364,exempt,,500 & 505 n lipan st,80204,2022,manual,building,,,,,,2024,,,,,,,,,,,,,,,
6365,not submitted,,16298  green valley ranch blvd,80239,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6366,not submitted,,6985 e chenango ave,80237,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6367,in compliance,moline at stapleton,2820 n moline st,80239,2019,uploaded,building,Multifamily Housing,multifamily housing,,,164383,2024,100,3936699.5,22.9,3931223.3,22.8,254910.5,254910.4,0,0,3066944.9,0,0,297.7,0,0
6368,exempt,,18591 e 61st ave,80249,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6369,in compliance,the alcott,2424 n alcott st,80211,2020,uploaded,building,Multifamily Housing,multifamily housing,,,240616,2024,57,13887560.9,57.7,13913494.3,57.8,2199838,2199837.3,0,0,6381715,0,0,1502.6,0,0
6370,exempt,,3595 wynkoop st,80216,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6371,exempt,,180 w 10th ave,80204,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6372,in compliance,x denver phase i (xd000),3100 n inca st,80202,2021,uploaded,building,Multifamily Housing,multifamily housing,,,363332,2024,84,19181594.2,52.8,19217265.9,52.9,2497684,2497683.6,0,0,10659496.8,0,0,1887.4,0,0
6373,in compliance,bromwell,355 n logan st,80203,2020,uploaded,building,Multifamily Housing,multifamily housing,,,262690,2024,79,14448902.2,55,14422093,54.9,1918924,1918924.1,0,0,7901532.2,0,0,1434.7,0,0
6374,exempt,,1900 s acoma st,80223,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6375,not submitted,,1557 n logan st,80203,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6376,exempt,,3720 n downing street,80205,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6377,exempt,,3500 blake st,80205,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6378,exempt,,3930 blake st,80205,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6379,exempt,,9345 e 56th ave,80238,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6380,exempt,,1010 w colfax ave,80204,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6381,in compliance,east range crossings (687),5959 n dunkirk st,80249,2018,uploaded,building,Multifamily Housing,multifamily housing,,,333552,2024,100,4317014,12.9,4313347.6,12.9,467461.8,467461.8,0,0,2722034.2,0,0,391.9,0,0
6382,in compliance,zia sunnyside apartments,990 w 41st ave,80211,2020,uploaded,building,Multifamily Housing,multifamily housing,,,303814,2024,98,14725556,48.5,14756551,48.6,2517162,2517161.8,0,0,6136998.9,0,0,1657.5,0,0
6383,in compliance,amli at uptown,1665 n pearl st,80203,2021,uploaded,building,Multifamily Housing,multifamily housing,,,360524,2024,81,16129328.3,44.7,16115222,44.7,3464509,3464508.4,0,0,4308424.2,0,0,2061.5,"2023, 2022",2023
6384,exempt,,200 e 7th ave,80203,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6385,exempt,,8355 e 32nd ave,80238,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6386,exempt,,3901  wynkoop st,80216,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6387,exempt,,2950 n brighton blvd,80216,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6388,not submitted,,1140 n bannock st,80204,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6389,in compliance,6900 layton,6900 e layton ave,80237,2020,uploaded,building,Office,office,,,487654,2024,84,21315951.8,43.7,21329588.2,43.7,6083280,6083279.2,0,0,559800.7,0,0,3247.6,2023,2023
6390,exempt,,1900 lawrence st,80202,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6391,in compliance,block 162 (new),675  15th st,80202,2021,uploaded,building,,office,,,,2024,95,31066140.9,27.6,30993424,27.5,8715652,8715651.4,0,0,1328334.7,0,0,4680.9,0,0
6392,not submitted,,6972 n argonne st,80249,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6394,in compliance,71355a northfield/stapeton macy's,8298 e 49th ave,80838,2006,manual,building,Retail Store,retail store,,,139723,2024,91,4514644.7,32.3,4508529.6,32.3,1015233,1015232.8,0,0,1050670,0,0,592.8,0,0
6395,in compliance,coors field original,2195 blake st,80205,1995,manual,building,Stadium (Open),stadium (open),,,1010926,2024,0,66643099.2,65.9,66670804.1,66,16713101.5,16693207,19891.5,19891.5,9618000.2,0,0,9341.1,0,0
6396,in compliance,sylvan uptown,1615 pennsylvania st,80203,2018,manual,building,Multifamily Housing,multifamily housing,,,129028,2024,75,5356380.3,41.5,5366575.2,41.6,1284545,1284545.2,0,0,973511.7,0,0,731.2,0,0
6398,in compliance,la tela condominium association,603 n inca street,80204,2020,manual,building,Multifamily Housing,multifamily housing,,,71251,2024,91,2342588.3,33,2341152.7,33,483360.6,483360.5,0,0,693362,0,0,292.5,0,0
6399,in compliance,260 josephine,260 n josephine street,80206,2020,manual,building,Office,office,,,67608,2024,58,4833543.7,69.5,4839475.1,69.6,1306181,1306180.6,0,0,376855.1,0,0,710.9,0,0
6400,pending revisions,leevers north,4882 chambers rd,80239,1984,manual,building,Strip Mall,supermarket/grocery store,,,37891,2024,0,8442432.9,188.9,8450308.4,189.1,1659343,1659343.4,0,0,2780753,0,0,999.4,0,0
6401,pending revisions,leevers south,4810 n chambers rd,80239,1984,manual,building,Strip Mall,strip mall,,,80050,2024,0,2045690,68.9,2044539.1,68.9,293789.6,293789.6,0,0,1043280,0,0,206.2,0,0
6403,in compliance,emblem gateway,6026 n ceylon st,80249,2023,uploaded,building,Multifamily Housing,multifamily housing,,,219636,2024,99,9807028.9,44.7,9940772.1,45.3,777430,777429.9,0,0,7154437.7,0,0,791.2,0,0
6404,exempt,costco #01652 ne denver,4741 n airport way,80239,2023,uploaded,building,,supermarket/grocery store,,,,2024,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
6405,not submitted,,4672 n beeler ct,80238,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6406,exempt,,651 w 42nd ave,80216,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6407,not submitted,,3575  chestnut pl,80216,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6408,exempt,,3400  walnut st,80205,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6409,not submitted,,2501 w 26th ave,80211,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6410,not submitted,,240  14th st,80202,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6412,in compliance,crescendo at aria condominium association,2851 w 52nd ave,80221,2021,uploaded,building,Multifamily Housing,multifamily housing,,,,2024,87,824918.2,28.3,825572.4,28.3,241769.7,241769.7,0,0,0,0,0,127.9,0,0
6413,not submitted,,1350  40th st,80205,2021,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6415,in compliance,encore evans station (nc008),1805 s bannock st,80223,2018,manual,building,Multifamily Housing,multifamily housing,,,165070,2024,40,12662100.1,76.7,12740116.7,77.2,1563919,1563919.2,0,0,7326007,0,0,1216.4,0,0
6416,in compliance,elevate at pena station - 6150 n salida bldg5,6150 n salida street,80249,2019,manual,building,Multifamily Housing,multifamily housing,,,54707,2024,80,2973223.9,54.3,2974026.8,54.4,349135.9,349135.9,0,0,1781972,0,0,279.3,0,0
6417,in compliance,elevate at pena station - 6147 telluride bldg3,6147 n telluride street,80249,2019,manual,building,Multifamily Housing,multifamily housing,,,28021,2024,18,1589288.9,56.7,1586714,56.6,194284.5,194284.5,0,0,926390,0,0,96.2,0,0
6418,in compliance,elevate at pena station - 17607 e 61 / bldg2,17607 e 61st ave,80249,2019,manual,building,Multifamily Housing,multifamily housing,,,55460,2024,31,4566513,82.3,4561453.1,82.2,452448.4,452448.4,0,0,3022758.9,0,0,399.9,0,0
6419,in compliance,enterprise business center 1 - panera dough,9640 e 40th ave,80238,2014,manual,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,,,19579,2024,0,4281124.3,218.7,4271309.1,218.2,586313.1,586313.1,0,0,2280624,0,0,431.3,0,0
6420,in compliance,enterprise business center 4 - reddy ice,9670 e 40th ave,80238,2014,manual,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,,,52477,2024,0,16380887.8,312.2,16449608,313.5,4561625,4561624.5,0,0,816623,0,0,2456.3,0,0
6421,in compliance,enterprise corporate center 7 - architectural concepts,9400 e 40th ave,80238,2017,manual,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,,,37150,2024,0,2513013.7,67.6,2502268.6,67.4,408722.9,408722.9,0,0,1118451,0,0,275.6,0,0
6422,in compliance,250 rio grande,250 rio grande blvd,80223,1951,manual,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,,,47915,2024,84,1814793.3,37.9,1862184.7,38.9,73821.9,73821.9,0,0,1562913,0,0,122.1,2023,2023
6423,in compliance,i-70/270 7000,7000 e. 47th avenue,80216,1983,manual,building,Other,other,,,50712,2024,0,2690370.6,53.1,2694445.7,53.1,411341.6,411341.6,0,0,1286873,0,0,285.9,0,0
6424,in compliance,701 osage unit 120,701 osage,80204,1960,manual,building,Distribution Center,distribution center,,,97908,2024,0,6333724.5,64.7,6331808.7,64.7,1462121,1462121.3,0,0,1344966,0,0,844.9,0,0
6425,exempt,,2973 n central park blvd,80238,2023,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6426,exempt,3800 N TENNYSON,3800 tennyson street,80212,2023,manual,building,,,,,,2024,,,,,,,,,,,,,,,
6427,exempt,29X APARTMENTS,4900 w 29th ave,80212,2023,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6428,exempt,WILDER,1500 n hooker st,80204,2023,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6429,not submitted,HOLLAND P2 (EAST BLDG),1061 n inca st,80204,2023,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6430,exempt,HOLLAND P2 (WEST BLDG),1042 n santa fe dr,80204,2023,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6431,not submitted,955 N BANNOCK,955 n bannock st,80204,2023,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6432,exempt,SPORTS CASTLE LOFTS RETAIL,1030 n broadway,80203,2023,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6433,exempt,REVIVAL ON PLATTE,2506 w colfax ave,80204,2023,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6434,exempt,ALTA MILE HIGH,1400  morrison rd,80204,2023,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6435,not submitted,WARREN VILLAGE 3,1373 w nevada pl,80223,2023,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6436,not submitted,ALL SAINTS APARTMENTS,2569 s federal blvd,80219,2023,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6437,exempt,,2919 s machebeuf ct,80236,2023,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6438,exempt,KRISANA,4343 e arkansas ave,80222,2023,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6439,not submitted,PEPSI BOTTLING GROUP,7190 n tower rd,80249,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6443,exempt,26TH & ALCOTT - HOTEL,2601 n alcott st,80211,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6444,exempt,ARACELI,4552 s ulster st,80237,2022,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6445,not submitted,,9300 e 46th pl,80238,2021,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6446,not submitted,DENARGO MARKET P4,2600  wewatta way,80216,2021,uploaded,building,,,,,,2024,,,,,,,,,,,,,,,
6447,not submitted,stockyards event center,4875 packing house rd,80216,2023,manual,building,,,,city - other,,2024,,,,,,,,,,,,,,,
6448,exempt,,1601 park ave,80218-1692,2021,manual,building,,,,,,2024,,,,,,,,,,,,,,,
6449,in compliance,sandoval campus bldg #1,9100 e 56th ave,80239,2016,manual,building,K-12 School,k-12 school,,municipal dps,32134,2024,37,2638625.4,82.1,2630194.9,81.9,337883.2,147282.4,190600.8,190600.8,1485768,0,0,156.8,0,0
6450,in compliance,hilton garden inn denver,1999 chestnut place,80202-1021,1990,manual,building,Hotel,hotel,,,,2024,76,16087964.2,87.3,16123998.6,87.5,2123700,2123699.8,0,0,8841899.7,0,0,1593,0,0
6451,in compliance,4895 joliet,4895 joliet st,80239,1973,manual,building,Distribution Center,distribution center,,,28395,2024,0,2307482.5,81.3,2294932.6,80.8,244274.2,244274.2,0,0,1474019,0,0,207.5,0,0
6452,in compliance,1850 n pearl street,1850 n pearl st,80203,1959,manual,building,,data center,,,,2024,100,68252156.9,1286,68094817.4,1283,20003560,20003560.6,0,0,0,0,0,10581.3,0,0
6453,in compliance,high line pointe 1301,1301 s ulster street,80231,2018,manual,building,Multifamily,multifamily housing,,,123225,2024,83,5903142.3,47.9,5898119.6,47.9,1031467,1031466.5,0,0,2383778,0,0,672.2,0,0
6454,in compliance,2635 s santa fe,2635 s santa fe,80223,1971,manual,building,Distribution Center,distribution center,,,33196,2024,33,3240725,97.6,3332597.7,100.4,115129.5,115129.5,0,0,2847903,0,0,212.2,0,0
6455,in compliance,2655 s santa fe,2655 s santa fe,80223,1971,manual,building,Manufacturing/Industrial Plant,mixed use property,,,33093,2024,0,2828873.3,85.5,2883643.5,87.1,115714.6,115714.6,0,0,2434055,0,0,190.5,0,0
6456,in compliance,2665 s santa fe,2665 s santa fe,80223,1971,manual,building,Mixed Use Property,mixed use property,,,30979,2024,0,1139045.7,36.8,1170498.2,37.8,38089.3,38089.3,0,0,1009085,0,0,73.7,0,0
6457,in compliance,2675 s santa fe,2675 s santa fe,80223,1971,manual,building,Distribution Center,distribution center,,,39338,2024,46,2822079.5,71.7,2902761.2,73.8,73539.7,73539.7,0,0,2571162,0,0,175.5,0,0
6458,in compliance,stout street health center,2130 stout street,80205-2529,2014,manual,building,Medical Office,medical office,,,108868,2024,96,6746331,62,6743894.6,61.9,941920,941919.8,0,0,3532500.1,0,0,685.9,0,0
6459,in compliance,city park - greenhouse,2500 e 23rd ave,80205,1980,manual,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,,city - general services,60518,2024,0,7124078.9,118.4,7044763.5,117.1,151194.2,151194.2,0,0,6608204.1,0,0,431,0,0
6460,in compliance,quebec square building 1,7305 e. 35th ave,80238,2002,manual,building,Retail Store,retail store,,,42260,2024,0,3967491.7,93.9,3966230.4,93.9,682900.3,682900.2,0,0,1637436,0,0,448.2,0,0
6461,in compliance,quebec square building 3,7505 e. 35th ave,80238,2002,manual,building,Mixed Use Property,mixed use property,,,47872,2024,0,4563746.8,95.3,4572484,95.5,767298,767298,0,0,1945726.1,0,0,497.2,0,0
6462,in compliance,quebec square building 6,7757 e. 36th ave,80238,2002,manual,building,Retail Store,retail store,,,28045,2024,98,937988.7,33.4,936140.3,33.4,216738.5,216738.5,0,0,198476.9,0,0,121.8,0,0
6463,in compliance,midway unit #180 old west mattress 11440 e 56th ave,11440 e. 56th ave,80239,1968,manual,building,Manufacturing/Industrial Plant,manufacturing/industrial plant,,,66878,2024,0,6712540.6,100.4,6676954.1,99.8,403560.9,403560.8,0,0,5335591,0,0,496.9,0,0
6464,in compliance,strata denver - building p,16401 green valley ranch blvd,80239,2022,manual,building,Multifamily Housing,multifamily housing,,,,2024,84,2014626.7,46.1,2019165.9,46.2,259469.1,259469.1,0,0,1129317.9,0,0,197.2,0,0
6465,in compliance,aspire 7th & grant,670 n grant street,80203,2019,manual,building,Multifamily Housing,multifamily housing,,,,2024,0,11495489.3,72.6,11502284.2,72.6,1907854,1907853.8,0,0,4985891.3,0,0,1274,0,0
6466,exempt,jefferson park 33,2715 w 25th ave,80210-2209,2022,manual,building,Multifamily Housing,,,,,2024,,,,,,,,,,,,,,,
6467,in compliance,one 19,119 s harrison st,80209,2021,manual,building,Multifamily Housing,multifamily housing,,,,2024,83,1816710.7,38.4,1803567,38.1,530346.2,530346.2,0,0,7169.3,0,0,272.6,0,0
6468,in compliance,1390 w evans (building 1),1390 w evans ave,80223,1972,manual,building,Distribution Center,distribution center,,,35087,2024,0,2080253.9,59.3,2135301.5,60.9,50387.1,50387.1,0,0,1908333,0,0,128,0,0
